Datetime,Ux (m/s),Uy (m/s)
2024-03-24 00:00:00,-1.1954336377100947,-0.1045868912971899
2024-03-24 01:00:00,-1.1954336377100947,-0.1045868912971899
2024-03-24 02:00:00,-1.1954336377100947,-0.1045868912971899
2024-03-24 03:00:00,-0.8391949348685374,-1.0001135785164434
2024-03-24 04:00:00,-1.3880428153042996,0.04847152319791845
2024-03-24 05:00:00,-1.3047602463860417,-0.04556323180604266
2024-03-24 06:00:00,-1.012946337075731,-0.6329591211674394
2024-03-24 07:00:00,-1.509419160445544,-1.3121180579810146
2024-03-24 08:00:00,0.7992393353730807,0.8876452082091097
2024-03-24 09:00:00,0.059135258301459964,1.6934122346712452
2024-03-24 10:00:00,-1.5785512285209289,1.5243892018405774
2024-03-24 11:00:00,-1.0432041665240317,1.3352404436113898
2024-03-24 12:00:00,-0.9334132513910431,2.1989838165808293
2024-03-24 13:00:00,-0.26132115816913354,2.4863047384206833
2024-03-24 14:00:00,-0.674853163031596,2.923110194355705
2024-03-24 15:00:00,0.08337101990041898,2.3874336423233955
2024-03-24 16:00:00,0.6787253182101789,2.7222185653854343
2024-03-24 17:00:00,0.45625065485008304,2.146490568276963
2024-03-24 18:00:00,0.4793519538298341,2.255173635025163
2024-03-24 19:00:00,0.3811670643048823,1.6510159431083151
2024-03-24 20:00:00,0.5278933557493859,1.7266613649332585
2024-03-24 21:00:00,0.02423945338511599,1.3886773543838766
2024-03-24 22:00:00,-0.7110565179362852,1.0949310192620814
2024-03-24 23:00:00,-0.3811670643048829,1.651015943108315
